Entity,Code,Year,Median age - Sex: all - Age: all - Variant: estimates,Median age - Sex: all - Age: all - Variant: medium
Nicaragua,NIC,2100,,46.922
Niger,NER,1950,13.969,
Niger,NER,1951,14.037,
Niger,NER,1952,14.09,
Niger,NER,1953,14.133,
Niger,NER,1954,14.171,
Niger,NER,1955,14.207,
Niger,NER,1956,14.241,
Niger,NER,1957,14.279,
Niger,NER,1958,14.322,
Niger,NER,1959,14.373,
Niger,NER,1960,14.427,
Niger,NER,1961,14.478,
Niger,NER,1962,14.512,
Niger,NER,1963,14.524,
Niger,NER,1964,14.531,
Niger,NER,1965,14.55,
Niger,NER,1966,14.586,
Niger,NER,1967,14.632,
Niger,NER,1968,14.684,
Niger,NER,1969,14.74,
Niger,NER,1970,14.799,
Niger,NER,1971,14.86,
Niger,NER,1972,14.923,
Niger,NER,1973,14.986,
Niger,NER,1974,15.048,
Niger,NER,1975,15.111,
Niger,NER,1976,15.172,
Niger,NER,1977,15.23,
Niger,NER,1978,15.278,
Niger,NER,1979,15.315,
Niger,NER,1980,15.338,
Niger,NER,1981,15.347,
Niger,NER,1982,15.348,
Niger,NER,1983,15.345,
Niger,NER,1984,15.342,
Niger,NER,1985,15.342,
Niger,NER,1986,15.353,
Niger,NER,1987,15.371,
Niger,NER,1988,15.393,
Niger,NER,1989,15.421,
Niger,NER,1990,15.448,
Niger,NER,1991,15.469,
Niger,NER,1992,15.484,
Niger,NER,1993,15.492,
Niger,NER,1994,15.496,
Niger,NER,1995,15.497,
Niger,NER,1996,15.482,
Niger,NER,1997,15.44,
Niger,NER,1998,15.384,
Niger,NER,1999,15.314,
Niger,NER,2000,15.231,
Niger,NER,2001,15.14,
Niger,NER,2002,15.04,
Niger,NER,2003,14.932,
Niger,NER,2004,14.82,
Niger,NER,2005,14.705,
Niger,NER,2006,14.596,
Niger,NER,2007,14.496,
Niger,NER,2008,14.407,
Niger,NER,2009,14.333,
Niger,NER,2010,14.276,
Niger,NER,2011,14.24,
Niger,NER,2012,14.239,
Niger,NER,2013,14.258,
Niger,NER,2014,14.288,
Niger,NER,2015,14.343,
Niger,NER,2016,14.417,
Niger,NER,2017,14.498,
Niger,NER,2018,14.591,
Niger,NER,2019,14.699,
Niger,NER,2020,14.821,
Niger,NER,2021,14.958,
Niger,NER,2022,15.102,
Niger,NER,2023,15.25,
Niger,NER,2024,,15.4
Niger,NER,2025,,15.555
Niger,NER,2026,,15.717
Niger,NER,2027,,15.886
Niger,NER,2028,,16.062
Niger,NER,2029,,16.243
Niger,NER,2030,,16.428
Niger,NER,2031,,16.621
Niger,NER,2032,,16.821
Niger,NER,2033,,17.025
Niger,NER,2034,,17.234
Niger,NER,2035,,17.448
Niger,NER,2036,,17.665
Niger,NER,2037,,17.884
Niger,NER,2038,,18.107
Niger,NER,2039,,18.332
Niger,NER,2040,,18.56
Niger,NER,2041,,18.792
Niger,NER,2042,,19.033
Niger,NER,2043,,19.286
Niger,NER,2044,,19.549
Niger,NER,2045,,19.816
Niger,NER,2046,,20.087
Niger,NER,2047,,20.362
Niger,NER,2048,,20.638
Niger,NER,2049,,20.917
Niger,NER,2050,,21.196
Niger,NER,2051,,21.478
Niger,NER,2052,,21.76
Niger,NER,2053,,22.044
Niger,NER,2054,,22.328
Niger,NER,2055,,22.612
Niger,NER,2056,,22.898
Niger,NER,2057,,23.186
Niger,NER,2058,,23.473
Niger,NER,2059,,23.761
Niger,NER,2060,,24.049
Niger,NER,2061,,24.337
Niger,NER,2062,,24.624
Niger,NER,2063,,24.91
Niger,NER,2064,,25.194
Niger,NER,2065,,25.478
Niger,NER,2066,,25.76
Niger,NER,2067,,26.042
Niger,NER,2068,,26.323
Niger,NER,2069,,26.604
Niger,NER,2070,,26.884
Niger,NER,2071,,27.163
Niger,NER,2072,,27.442
Niger,NER,2073,,27.721
Niger,NER,2074,,27.998
Niger,NER,2075,,28.274
Niger,NER,2076,,28.548
Niger,NER,2077,,28.82
Niger,NER,2078,,29.091
Niger,NER,2079,,29.361
Niger,NER,2080,,29.628
Niger,NER,2081,,29.893
Niger,NER,2082,,30.157
Niger,NER,2083,,30.419
Niger,NER,2084,,30.68
Niger,NER,2085,,30.938
Niger,NER,2086,,31.195
Niger,NER,2087,,31.449
Niger,NER,2088,,31.699
Niger,NER,2089,,31.947
Niger,NER,2090,,32.191
Niger,NER,2091,,32.432
Niger,NER,2092,,32.669
Niger,NER,2093,,32.903
Niger,NER,2094,,33.134
Niger,NER,2095,,33.363
Niger,NER,2096,,33.588
Niger,NER,2097,,33.811
Niger,NER,2098,,34.031
Niger,NER,2099,,34.249
Niger,NER,2100,,34.463
Nigeria,NGA,1950,18.062,
Nigeria,NGA,1951,18.11,
Nigeria,NGA,1952,18.151,
Nigeria,NGA,1953,18.182,
Nigeria,NGA,1954,18.204,
Nigeria,NGA,1955,18.224,
Nigeria,NGA,1956,18.243,
Nigeria,NGA,1957,18.26,
Nigeria,NGA,1958,18.266,
Nigeria,NGA,1959,18.268,
Nigeria,NGA,1960,18.276,
Nigeria,NGA,1961,18.285,
Nigeria,NGA,1962,18.293,
Nigeria,NGA,1963,18.3,
Nigeria,NGA,1964,18.304,
Nigeria,NGA,1965,18.302,
Nigeria,NGA,1966,18.28,
Nigeria,NGA,1967,18.213,
Nigeria,NGA,1968,18.1,
Nigeria,NGA,1969,17.985,
Nigeria,NGA,1970,17.886,
Nigeria,NGA,1971,17.779,
Nigeria,NGA,1972,17.662,
Nigeria,NGA,1973,17.545,
Nigeria,NGA,1974,17.426,
Nigeria,NGA,1975,17.308,
Nigeria,NGA,1976,17.185,
Nigeria,NGA,1977,17.059,
Nigeria,NGA,1978,16.931,
Nigeria,NGA,1979,16.805,
Nigeria,NGA,1980,16.699,
Nigeria,NGA,1981,16.598,
Nigeria,NGA,1982,16.494,
Nigeria,NGA,1983,16.383,
Nigeria,NGA,1984,16.288,
Nigeria,NGA,1985,16.224,
Nigeria,NGA,1986,16.17,
Nigeria,NGA,1987,16.135,
Nigeria,NGA,1988,16.124,
Nigeria,NGA,1989,16.129,
Nigeria,NGA,1990,16.151,
Nigeria,NGA,1991,16.185,
Nigeria,NGA,1992,16.236,
Nigeria,NGA,1993,16.305,
Nigeria,NGA,1994,16.381,
Nigeria,NGA,1995,16.46,
Nigeria,NGA,1996,16.539,
Nigeria,NGA,1997,16.619,
Nigeria,NGA,1998,16.701,
Nigeria,NGA,1999,16.773,
Nigeria,NGA,2000,16.825,
Nigeria,NGA,2001,16.861,
Nigeria,NGA,2002,16.882,
Nigeria,NGA,2003,16.885,
Nigeria,NGA,2004,16.871,
Nigeria,NGA,2005,16.843,
Nigeria,NGA,2006,16.803,
Nigeria,NGA,2007,16.766,
Nigeria,NGA,2008,16.728,
Nigeria,NGA,2009,16.688,
Nigeria,NGA,2010,16.654,
Nigeria,NGA,2011,16.632,
Nigeria,NGA,2012,16.622,
Nigeria,NGA,2013,16.629,
Nigeria,NGA,2014,16.644,
Nigeria,NGA,2015,16.666,
Nigeria,NGA,2016,16.714,
Nigeria,NGA,2017,16.801,
Nigeria,NGA,2018,16.916,
Nigeria,NGA,2019,17.053,
Nigeria,NGA,2020,17.214,
Nigeria,NGA,2021,17.387,
Nigeria,NGA,2022,17.567,
Nigeria,NGA,2023,17.754,
Nigeria,NGA,2024,,17.945
Nigeria,NGA,2025,,18.142
Nigeria,NGA,2026,,18.348
Nigeria,NGA,2027,,18.564
Nigeria,NGA,2028,,18.789
Nigeria,NGA,2029,,19.02
Nigeria,NGA,2030,,19.255
Nigeria,NGA,2031,,19.495
Nigeria,NGA,2032,,19.738
Nigeria,NGA,2033,,19.983
Nigeria,NGA,2034,,20.228
Nigeria,NGA,2035,,20.474
Nigeria,NGA,2036,,20.72
Nigeria,NGA,2037,,20.965
Nigeria,NGA,2038,,21.204
Nigeria,NGA,2039,,21.436
Nigeria,NGA,2040,,21.663
Nigeria,NGA,2041,,21.886
Nigeria,NGA,2042,,22.103
Nigeria,NGA,2043,,22.315
Nigeria,NGA,2044,,22.526
Nigeria,NGA,2045,,22.741
Nigeria,NGA,2046,,22.962
Nigeria,NGA,2047,,23.188
Nigeria,NGA,2048,,23.418
Nigeria,NGA,2049,,23.65
Nigeria,NGA,2050,,23.885
Nigeria,NGA,2051,,24.122
Nigeria,NGA,2052,,24.361
Nigeria,NGA,2053,,24.6
Nigeria,NGA,2054,,24.841
Nigeria,NGA,2055,,25.084
Nigeria,NGA,2056,,25.328
Nigeria,NGA,2057,,25.573
Nigeria,NGA,2058,,25.819
Nigeria,NGA,2059,,26.065
Nigeria,NGA,2060,,26.311
Nigeria,NGA,2061,,26.558
Nigeria,NGA,2062,,26.804
Nigeria,NGA,2063,,27.051
Nigeria,NGA,2064,,27.298
Nigeria,NGA,2065,,27.544
Nigeria,NGA,2066,,27.79
Nigeria,NGA,2067,,28.034
Nigeria,NGA,2068,,28.276
Nigeria,NGA,2069,,28.517
Nigeria,NGA,2070,,28.756
Nigeria,NGA,2071,,28.992
Nigeria,NGA,2072,,29.225
Nigeria,NGA,2073,,29.454
Nigeria,NGA,2074,,29.68
Nigeria,NGA,2075,,29.902
Nigeria,NGA,2076,,30.121
Nigeria,NGA,2077,,30.336
Nigeria,NGA,2078,,30.547
Nigeria,NGA,2079,,30.754
Nigeria,NGA,2080,,30.957
Nigeria,NGA,2081,,31.156
Nigeria,NGA,2082,,31.351
Nigeria,NGA,2083,,31.542
Nigeria,NGA,2084,,31.729
Nigeria,NGA,2085,,31.913
Nigeria,NGA,2086,,32.093
Nigeria,NGA,2087,,32.27
Nigeria,NGA,2088,,32.442
Nigeria,NGA,2089,,32.611
Nigeria,NGA,2090,,32.777
Nigeria,NGA,2091,,32.94
Nigeria,NGA,2092,,33.1
Nigeria,NGA,2093,,33.258
Nigeria,NGA,2094,,33.414
Nigeria,NGA,2095,,33.567
Nigeria,NGA,2096,,33.717
Nigeria,NGA,2097,,33.863
Nigeria,NGA,2098,,34.006
Nigeria,NGA,2099,,34.147
Nigeria,NGA,2100,,34.286
Niue,NIU,1950,18.773,
Niue,NIU,1951,18.877,
Niue,NIU,1952,18.702,
Niue,NIU,1953,18.303,
Niue,NIU,1954,17.921,
Niue,NIU,1955,17.626,
Niue,NIU,1956,17.385,
Niue,NIU,1957,17.167,
Niue,NIU,1958,16.853,
Niue,NIU,1959,16.442,
Niue,NIU,1960,15.942,
Niue,NIU,1961,15.356,
Niue,NIU,1962,14.899,
Niue,NIU,1963,14.643,
Niue,NIU,1964,14.558,
Niue,NIU,1965,14.607,
Niue,NIU,1966,14.734,
Niue,NIU,1967,14.71,
Niue,NIU,1968,14.539,
Niue,NIU,1969,14.381,
Niue,NIU,1970,14.264,
Niue,NIU,1971,14.213,
Niue,NIU,1972,14.351,
Niue,NIU,1973,14.66,
Niue,NIU,1974,14.973,
Niue,NIU,1975,15.268,
Niue,NIU,1976,15.548,
Niue,NIU,1977,15.883,
Niue,NIU,1978,16.277,
Niue,NIU,1979,16.691,
Niue,NIU,1980,17.168,
Niue,NIU,1981,17.692,
Niue,NIU,1982,18.295,
Niue,NIU,1983,18.965,
Niue,NIU,1984,19.53,
Niue,NIU,1985,19.96,
Niue,NIU,1986,20.343,
Niue,NIU,1987,20.788,
Niue,NIU,1988,21.305,
Niue,NIU,1989,21.895,
Niue,NIU,1990,22.55,
Niue,NIU,1991,23.255,
Niue,NIU,1992,23.943,
Niue,NIU,1993,24.664,
Niue,NIU,1994,25.408,
Niue,NIU,1995,26.13,
Niue,NIU,1996,26.708,
Niue,NIU,1997,27.16,
Niue,NIU,1998,27.658,
Niue,NIU,1999,28.141,
Niue,NIU,2000,28.663,
Niue,NIU,2001,29.289,
Niue,NIU,2002,29.882,
Niue,NIU,2003,30.471,
Niue,NIU,2004,31.035,
Niue,NIU,2005,31.558,
Niue,NIU,2006,32.134,
Niue,NIU,2007,32.53,
Niue,NIU,2008,32.761,
Niue,NIU,2009,33.182,
Niue,NIU,2010,33.607,
Niue,NIU,2011,34.044,
Niue,NIU,2012,34.468,
Niue,NIU,2013,34.726,
Niue,NIU,2014,34.98,
Niue,NIU,2015,35.166,
Niue,NIU,2016,35.409,
Niue,NIU,2017,35.675,
Niue,NIU,2018,35.97,
Niue,NIU,2019,35.902,
Niue,NIU,2020,35.986,
Niue,NIU,2021,36.506,
Niue,NIU,2022,36.721,
Niue,NIU,2023,36.555,
Niue,NIU,2024,,36.433
Niue,NIU,2025,,35.655
Niue,NIU,2026,,35.063
Niue,NIU,2027,,34.457
Niue,NIU,2028,,33.831
Niue,NIU,2029,,33.334
Niue,NIU,2030,,33.098
Niue,NIU,2031,,32.889
Niue,NIU,2032,,32.519
Niue,NIU,2033,,32.099
Niue,NIU,2034,,31.611
Niue,NIU,2035,,31.285
Niue,NIU,2036,,31.119
Niue,NIU,2037,,31.051
Niue,NIU,2038,,31.132
Niue,NIU,2039,,31.282
Niue,NIU,2040,,31.38
Niue,NIU,2041,,31.49
Niue,NIU,2042,,31.647
Niue,NIU,2043,,31.878
Niue,NIU,2044,,32.121
Niue,NIU,2045,,32.344
Niue,NIU,2046,,32.521
Niue,NIU,2047,,32.638
Niue,NIU,2048,,32.728
Niue,NIU,2049,,32.756
Niue,NIU,2050,,32.845
Niue,NIU,2051,,32.881
Niue,NIU,2052,,32.92
Niue,NIU,2053,,33.01
Niue,NIU,2054,,33.01
Niue,NIU,2055,,33.021
Niue,NIU,2056,,33.05
Niue,NIU,2057,,33.097
Niue,NIU,2058,,33.221
Niue,NIU,2059,,33.276
Niue,NIU,2060,,33.329
Niue,NIU,2061,,33.497
Niue,NIU,2062,,33.682
Niue,NIU,2063,,33.811
Niue,NIU,2064,,33.925
Niue,NIU,2065,,34.089
Niue,NIU,2066,,34.29
Niue,NIU,2067,,34.474
Niue,NIU,2068,,34.696
Niue,NIU,2069,,34.932
Niue,NIU,2070,,35.105
Niue,NIU,2071,,35.312
Niue,NIU,2072,,35.572
Niue,NIU,2073,,35.853
Niue,NIU,2074,,36.11
Niue,NIU,2075,,36.375
Niue,NIU,2076,,36.654
Niue,NIU,2077,,36.89
Niue,NIU,2078,,37.088
Niue,NIU,2079,,37.375
Niue,NIU,2080,,37.728
Niue,NIU,2081,,38.037
Niue,NIU,2082,,38.274
Niue,NIU,2083,,38.481
Niue,NIU,2084,,38.714
Niue,NIU,2085,,38.921
Niue,NIU,2086,,39.09
Niue,NIU,2087,,39.259
Niue,NIU,2088,,39.393
Niue,NIU,2089,,39.554
Niue,NIU,2090,,39.661
Niue,NIU,2091,,39.698
Niue,NIU,2092,,39.732
Niue,NIU,2093,,39.669
Niue,NIU,2094,,39.656
Niue,NIU,2095,,39.731
Niue,NIU,2096,,39.795
Niue,NIU,2097,,39.891
Niue,NIU,2098,,40.008
Niue,NIU,2099,,40.092
Niue,NIU,2100,,40.157
North Korea,PRK,1950,16.299,
North Korea,PRK,1951,16.097,
North Korea,PRK,1952,16.287,
North Korea,PRK,1953,16.603,
North Korea,PRK,1954,16.939,
North Korea,PRK,1955,17.293,
North Korea,PRK,1956,17.669,
North Korea,PRK,1957,18.007,
North Korea,PRK,1958,18.276,
North Korea,PRK,1959,18.578,
North Korea,PRK,1960,18.908,
North Korea,PRK,1961,19.239,
North Korea,PRK,1962,19.556,
North Korea,PRK,1963,19.811,
North Korea,PRK,1964,20.024,
North Korea,PRK,1965,20.208,
North Korea,PRK,1966,20.346,
North Korea,PRK,1967,20.416,
North Korea,PRK,1968,20.457,
North Korea,PRK,1969,20.48,
North Korea,PRK,1970,20.443,
North Korea,PRK,1971,20.413,
North Korea,PRK,1972,20.227,
North Korea,PRK,1973,19.727,
North Korea,PRK,1974,19.599,
North Korea,PRK,1975,19.699,
North Korea,PRK,1976,19.92,
North Korea,PRK,1977,20.195,
North Korea,PRK,1978,20.535,
North Korea,PRK,1979,20.92,
North Korea,PRK,1980,21.353,
North Korea,PRK,1981,21.764,
North Korea,PRK,1982,22.135,
North Korea,PRK,1983,22.479,
North Korea,PRK,1984,22.806,
North Korea,PRK,1985,23.126,
North Korea,PRK,1986,23.439,
North Korea,PRK,1987,23.77,
North Korea,PRK,1988,24.134,
North Korea,PRK,1989,24.511,
North Korea,PRK,1990,24.89,
North Korea,PRK,1991,25.26,
North Korea,PRK,1992,25.638,
North Korea,PRK,1993,26.03,
North Korea,PRK,1994,26.448,
North Korea,PRK,1995,26.877,
North Korea,PRK,1996,27.316,
North Korea,PRK,1997,27.753,
North Korea,PRK,1998,28.188,
North Korea,PRK,1999,28.627,
North Korea,PRK,2000,29.072,
North Korea,PRK,2001,29.516,
North Korea,PRK,2002,29.966,
North Korea,PRK,2003,30.432,
North Korea,PRK,2004,30.896,
North Korea,PRK,2005,31.351,
North Korea,PRK,2006,31.766,
North Korea,PRK,2007,32.126,
North Korea,PRK,2008,32.458,
North Korea,PRK,2009,32.764,
North Korea,PRK,2010,33.046,
North Korea,PRK,2011,33.289,
North Korea,PRK,2012,33.512,
North Korea,PRK,2013,33.73,
North Korea,PRK,2014,33.951,
North Korea,PRK,2015,34.176,
North Korea,PRK,2016,34.411,
North Korea,PRK,2017,34.651,
North Korea,PRK,2018,34.892,
North Korea,PRK,2019,35.124,
North Korea,PRK,2020,35.347,
North Korea,PRK,2021,35.57,
North Korea,PRK,2022,35.805,
North Korea,PRK,2023,36.048,
North Korea,PRK,2024,,36.294
North Korea,PRK,2025,,36.545
North Korea,PRK,2026,,36.804
North Korea,PRK,2027,,37.072
North Korea,PRK,2028,,37.353
North Korea,PRK,2029,,37.649
North Korea,PRK,2030,,37.959
North Korea,PRK,2031,,38.28
North Korea,PRK,2032,,38.606
North Korea,PRK,2033,,38.934
North Korea,PRK,2034,,39.263
North Korea,PRK,2035,,39.59
North Korea,PRK,2036,,39.915
North Korea,PRK,2037,,40.237
North Korea,PRK,2038,,40.553
North Korea,PRK,2039,,40.859
North Korea,PRK,2040,,41.151
North Korea,PRK,2041,,41.429
North Korea,PRK,2042,,41.689
North Korea,PRK,2043,,41.927
North Korea,PRK,2044,,42.145
North Korea,PRK,2045,,42.341
North Korea,PRK,2046,,42.514
North Korea,PRK,2047,,42.661
North Korea,PRK,2048,,42.775
North Korea,PRK,2049,,42.85
North Korea,PRK,2050,,42.911
North Korea,PRK,2051,,42.976
North Korea,PRK,2052,,43.043
North Korea,PRK,2053,,43.102
North Korea,PRK,2054,,43.15
North Korea,PRK,2055,,43.202
North Korea,PRK,2056,,43.267
North Korea,PRK,2057,,43.349
North Korea,PRK,2058,,43.448
North Korea,PRK,2059,,43.565
North Korea,PRK,2060,,43.698
North Korea,PRK,2061,,43.847
North Korea,PRK,2062,,44.012
North Korea,PRK,2063,,44.189
North Korea,PRK,2064,,44.376
North Korea,PRK,2065,,44.572
North Korea,PRK,2066,,44.775
North Korea,PRK,2067,,44.982
North Korea,PRK,2068,,45.189
North Korea,PRK,2069,,45.394
North Korea,PRK,2070,,45.596
North Korea,PRK,2071,,45.794
North Korea,PRK,2072,,45.985
North Korea,PRK,2073,,46.165
North Korea,PRK,2074,,46.33
North Korea,PRK,2075,,46.481
North Korea,PRK,2076,,46.616
North Korea,PRK,2077,,46.734
North Korea,PRK,2078,,46.836
North Korea,PRK,2079,,46.921
North Korea,PRK,2080,,46.991
North Korea,PRK,2081,,47.047
North Korea,PRK,2082,,47.09
North Korea,PRK,2083,,47.124
North Korea,PRK,2084,,47.152
North Korea,PRK,2085,,47.178
North Korea,PRK,2086,,47.205
North Korea,PRK,2087,,47.237
North Korea,PRK,2088,,47.277
North Korea,PRK,2089,,47.327
North Korea,PRK,2090,,47.391
North Korea,PRK,2091,,47.468
North Korea,PRK,2092,,47.559
North Korea,PRK,2093,,47.663
North Korea,PRK,2094,,47.777
North Korea,PRK,2095,,47.902
North Korea,PRK,2096,,48.035
North Korea,PRK,2097,,48.174
North Korea,PRK,2098,,48.318
North Korea,PRK,2099,,48.465
North Korea,PRK,2100,,48.612
North Macedonia,MKD,1950,20.456,
North Macedonia,MKD,1951,20.494,
North Macedonia,MKD,1952,20.563,
North Macedonia,MKD,1953,20.659,
North Macedonia,MKD,1954,20.724,
North Macedonia,MKD,1955,20.761,
North Macedonia,MKD,1956,20.813,
North Macedonia,MKD,1957,20.858,
North Macedonia,MKD,1958,20.874,
North Macedonia,MKD,1959,20.837,
North Macedonia,MKD,1960,20.789,
North Macedonia,MKD,1961,20.778,
North Macedonia,MKD,1962,20.795,
North Macedonia,MKD,1963,20.816,
North Macedonia,MKD,1964,20.858,
North Macedonia,MKD,1965,20.909,
North Macedonia,MKD,1966,20.943,
North Macedonia,MKD,1967,21.004,
North Macedonia,MKD,1968,21.14,
North Macedonia,MKD,1969,21.349,
North Macedonia,MKD,1970,21.628,
North Macedonia,MKD,1971,21.944,
North Macedonia,MKD,1972,22.258,
North Macedonia,MKD,1973,22.567,
North Macedonia,MKD,1974,22.877,
North Macedonia,MKD,1975,23.191,
North Macedonia,MKD,1976,23.511,
North Macedonia,MKD,1977,23.843,
North Macedonia,MKD,1978,24.184,
North Macedonia,MKD,1979,24.525,
North Macedonia,MKD,1980,24.863,
North Macedonia,MKD,1981,25.206,
North Macedonia,MKD,1982,25.535,
North Macedonia,MKD,1983,25.846,
North Macedonia,MKD,1984,26.149,
North Macedonia,MKD,1985,26.446,
North Macedonia,MKD,1986,26.745,
North Macedonia,MKD,1987,27.044,
North Macedonia,MKD,1988,27.335,
North Macedonia,MKD,1989,27.618,
North Macedonia,MKD,1990,27.882,
North Macedonia,MKD,1991,28.173,
North Macedonia,MKD,1992,28.533,
North Macedonia,MKD,1993,28.912,
North Macedonia,MKD,1994,29.255,
North Macedonia,MKD,1995,29.525,
North Macedonia,MKD,1996,29.76,
North Macedonia,MKD,1997,29.989,
North Macedonia,MKD,1998,30.235,
North Macedonia,MKD,1999,30.543,
North Macedonia,MKD,2000,30.901,
North Macedonia,MKD,2001,31.253,
North Macedonia,MKD,2002,31.562,
North Macedonia,MKD,2003,31.829,
North Macedonia,MKD,2004,32.13,
North Macedonia,MKD,2005,32.469,
North Macedonia,MKD,2006,32.832,
North Macedonia,MKD,2007,33.235,
North Macedonia,MKD,2008,33.668,
North Macedonia,MKD,2009,34.1,
North Macedonia,MKD,2010,34.517,
North Macedonia,MKD,2011,34.949,
North Macedonia,MKD,2012,35.395,
North Macedonia,MKD,2013,35.857,
North Macedonia,MKD,2014,36.344,
North Macedonia,MKD,2015,36.837,
North Macedonia,MKD,2016,37.332,
North Macedonia,MKD,2017,37.832,
North Macedonia,MKD,2018,38.344,
North Macedonia,MKD,2019,38.861,
North Macedonia,MKD,2020,39.33,
North Macedonia,MKD,2021,39.648,
North Macedonia,MKD,2022,39.91,
North Macedonia,MKD,2023,40.26,
North Macedonia,MKD,2024,,40.647
North Macedonia,MKD,2025,,41.034
North Macedonia,MKD,2026,,41.416
North Macedonia,MKD,2027,,41.785
North Macedonia,MKD,2028,,42.139
North Macedonia,MKD,2029,,42.489
North Macedonia,MKD,2030,,42.842
North Macedonia,MKD,2031,,43.197
North Macedonia,MKD,2032,,43.544
North Macedonia,MKD,2033,,43.88
North Macedonia,MKD,2034,,44.2
North Macedonia,MKD,2035,,44.513
North Macedonia,MKD,2036,,44.82
North Macedonia,MKD,2037,,45.125
North Macedonia,MKD,2038,,45.412
North Macedonia,MKD,2039,,45.682
North Macedonia,MKD,2040,,45.942
North Macedonia,MKD,2041,,46.194
North Macedonia,MKD,2042,,46.437
North Macedonia,MKD,2043,,46.668
North Macedonia,MKD,2044,,46.877
North Macedonia,MKD,2045,,47.054
North Macedonia,MKD,2046,,47.204
North Macedonia,MKD,2047,,47.338
North Macedonia,MKD,2048,,47.48
North Macedonia,MKD,2049,,47.631
North Macedonia,MKD,2050,,47.78
North Macedonia,MKD,2051,,47.928
North Macedonia,MKD,2052,,48.073
North Macedonia,MKD,2053,,48.198
North Macedonia,MKD,2054,,48.321
North Macedonia,MKD,2055,,48.444
North Macedonia,MKD,2056,,48.575
North Macedonia,MKD,2057,,48.721
North Macedonia,MKD,2058,,48.889
North Macedonia,MKD,2059,,49.095
North Macedonia,MKD,2060,,49.326
North Macedonia,MKD,2061,,49.563
North Macedonia,MKD,2062,,49.8
North Macedonia,MKD,2063,,50.043
North Macedonia,MKD,2064,,50.302
North Macedonia,MKD,2065,,50.575
North Macedonia,MKD,2066,,50.856
North Macedonia,MKD,2067,,51.133
North Macedonia,MKD,2068,,51.405
North Macedonia,MKD,2069,,51.667
North Macedonia,MKD,2070,,51.917
North Macedonia,MKD,2071,,52.147
North Macedonia,MKD,2072,,52.354
North Macedonia,MKD,2073,,52.548
North Macedonia,MKD,2074,,52.733
North Macedonia,MKD,2075,,52.906
North Macedonia,MKD,2076,,53.067
North Macedonia,MKD,2077,,53.171
North Macedonia,MKD,2078,,53.213
North Macedonia,MKD,2079,,53.234
North Macedonia,MKD,2080,,53.248
North Macedonia,MKD,2081,,53.262
North Macedonia,MKD,2082,,53.279
North Macedonia,MKD,2083,,53.297
North Macedonia,MKD,2084,,53.317
North Macedonia,MKD,2085,,53.338
North Macedonia,MKD,2086,,53.363
North Macedonia,MKD,2087,,53.393
North Macedonia,MKD,2088,,53.426
North Macedonia,MKD,2089,,53.47
North Macedonia,MKD,2090,,53.522
North Macedonia,MKD,2091,,53.587
North Macedonia,MKD,2092,,53.665
North Macedonia,MKD,2093,,53.755
North Macedonia,MKD,2094,,53.853
North Macedonia,MKD,2095,,53.954
North Macedonia,MKD,2096,,54.064
North Macedonia,MKD,2097,,54.185
North Macedonia,MKD,2098,,54.312
North Macedonia,MKD,2099,,54.442
North Macedonia,MKD,2100,,54.574
Northern America (UN),,1950,28.772,
Northern America (UN),,1951,28.797,
Northern America (UN),,1952,28.814,
Northern America (UN),,1953,28.814,
Northern America (UN),,1954,28.79,
Northern America (UN),,1955,28.743,
Northern America (UN),,1956,28.658,
Northern America (UN),,1957,28.536,
Northern America (UN),,1958,28.377,
Northern America (UN),,1959,28.197,
Northern America (UN),,1960,27.983,
Northern America (UN),,1961,27.726,
Northern America (UN),,1962,27.452,
Northern America (UN),,1963,27.202,
Northern America (UN),,1964,26.972,
Northern America (UN),,1965,26.787,
Northern America (UN),,1966,26.659,
Northern America (UN),,1967,26.563,
Northern America (UN),,1968,26.502,
Northern America (UN),,1969,26.501,
Northern America (UN),,1970,26.561,
Northern America (UN),,1971,26.66,
Northern America (UN),,1972,26.789,
Northern America (UN),,1973,26.945,
Northern America (UN),,1974,27.171,
Northern America (UN),,1975,27.469,
Northern America (UN),,1976,27.801,
Northern America (UN),,1977,28.128,
Northern America (UN),,1978,28.439,
Northern America (UN),,1979,28.739,
Northern America (UN),,1980,29.023,
Northern America (UN),,1981,29.288,
Northern America (UN),,1982,29.547,
Northern America (UN),,1983,29.817,
Northern America (UN),,1984,30.1,
Northern America (UN),,1985,30.393,
Northern America (UN),,1986,30.697,
Northern America (UN),,1987,31.009,
Northern America (UN),,1988,31.315,
Northern America (UN),,1989,31.615,
Northern America (UN),,1990,31.893,
Northern America (UN),,1991,32.146,
Northern America (UN),,1992,32.393,
Northern America (UN),,1993,32.645,
Northern America (UN),,1994,32.909,
Northern America (UN),,1995,33.182,
Northern America (UN),,1996,33.455,
Northern America (UN),,1997,33.728,
Northern America (UN),,1998,33.987,
Northern America (UN),,1999,34.232,
Northern America (UN),,2000,34.451,
Northern America (UN),,2001,34.662,
Northern America (UN),,2002,34.874,
Northern America (UN),,2003,35.064,
Northern America (UN),,2004,35.243,
Northern America (UN),,2005,35.419,
Northern America (UN),,2006,35.599,
Northern America (UN),,2007,35.785,
Northern America (UN),,2008,35.959,
Northern America (UN),,2009,36.102,
Northern America (UN),,2010,36.218,
Northern America (UN),,2011,36.314,
Northern America (UN),,2012,36.405,
Northern America (UN),,2013,36.499,
